Word 1	Word 2	Count	perMillion
Auschwitz	concentration 	153	0.710476389976
Avenues	in 	153	0.710476389976
Banking	Corporation 	153	0.710476389976
Barking	and 	153	0.710476389976
Battalion	on 	153	0.710476389976
bearing	in 	153	0.710476389976
Bern	and 	153	0.710476389976
beta	and 	153	0.710476389976
bicameral	parliament 	153	0.710476389976
bids	to 	153	0.710476389976
bloc	in 	153	0.710476389976
Bohemian	Rhapsody 	153	0.710476389976
boroughs	were 	153	0.710476389976
Bound	Brook 	153	0.710476389976
Boyd	was 	153	0.710476389976
Brabant	and 	153	0.710476389976
Broken	Arrow 	153	0.710476389976
Caliph	of 	153	0.710476389976
Caliphate	of 	153	0.710476389976
Calvin	Klein 	153	0.710476389976
Carlos	de 	153	0.710476389976
chanting	of 	153	0.710476389976
Churchill	in 	153	0.710476389976
Circuit	City 	153	0.710476389976
Clara	University 	153	0.710476389976
classics	at 	153	0.710476389976
coextensive	with 	153	0.710476389976
communes	in 	153	0.710476389976
companions	were 	153	0.710476389976
Consolidated	Independent 	153	0.710476389976
consonant	and 	153	0.710476389976
convocation	of 	153	0.710476389976
cranial	nerves 	153	0.710476389976
Cricketers	of 	153	0.710476389976
Cuba	on 	153	0.710476389976
curtailed	by 	153	0.710476389976
Cycle	Network 	153	0.710476389976
decomposition	is 	153	0.710476389976
deeper	understanding 	153	0.710476389976
deputies	were 	153	0.710476389976
developer	to 	153	0.710476389976
differently	by 	153	0.710476389976
digestive	enzymes 	153	0.710476389976
domination	in 	153	0.710476389976
dragon	in 	153	0.710476389976
drains	an 	153	0.710476389976
editing	software 	153	0.710476389976
educate	students 	153	0.710476389976
educator	Tim 	153	0.710476389976
Egyptian	pharaoh 	153	0.710476389976
Enforcement	Act 	153	0.710476389976
enriched	the 	153	0.710476389976
evenly	divided 	153	0.710476389976
Ewan	McGregor 	153	0.710476389976
exceeds	that 	153	0.710476389976
exemplar	of 	153	0.710476389976
expert	at 	153	0.710476389976
factories	to 	153	0.710476389976
fatally	injured 	153	0.710476389976
feudal	lord 	153	0.710476389976
fingers	are 	153	0.710476389976
folds	of 	153	0.710476389976
Franco	and 	153	0.710476389976
Freedmen's	Bureau 	153	0.710476389976
freeing	up 	153	0.710476389976
Gaelic	and 	153	0.710476389976
Glacier	Bay 	153	0.710476389976
Golgi	apparatus 	153	0.710476389976
Guild	in 	153	0.710476389976
handling	characteristics 	153	0.710476389976
hardness	and 	153	0.710476389976
hat	in 	153	0.710476389976
Haunted	Mansion 	153	0.710476389976
Hawaiian	and 	153	0.710476389976
headline	the 	153	0.710476389976
hinting	that 	153	0.710476389976
hypothesize	that 	153	0.710476389976
inaugural	class 	153	0.710476389976
inflation	of 	153	0.710476389976
instances	the 	153	0.710476389976
interceptions	in 	153	0.710476389976
invention	is 	153	0.710476389976
investor	and 	153	0.710476389976
Iowa	to 	153	0.710476389976
Isabella	I 	153	0.710476389976
Jacob	van 	153	0.710476389976
jar	of 	153	0.710476389976
Jin	and 	153	0.710476389976
Judaism	as 	153	0.710476389976
jumped	on 	153	0.710476389976
Kaliningrad	Oblast 	153	0.710476389976
Karachi	and 	153	0.710476389976
Kay	and 	153	0.710476389976
kernel	is 	153	0.710476389976
lakes	or 	153	0.710476389976
Lara	Croft 	153	0.710476389976
logging	in 	153	0.710476389976
Lorentz	transformation 	153	0.710476389976
Madrid	to 	153	0.710476389976
magistrate	and 	153	0.710476389976
Mark	Williams 	153	0.710476389976
Mason	City 	153	0.710476389976
matrices	of 	153	0.710476389976
McCoy	and 	153	0.710476389976
mentally	unstable 	153	0.710476389976
merging	into 	153	0.710476389976
midshipman	in 	153	0.710476389976
migrants	to 	153	0.710476389976
Mike	Love 	153	0.710476389976
misery	and 	153	0.710476389976
Moot	Court 	153	0.710476389976
mornings	on 	153	0.710476389976
motu	proprio 	153	0.710476389976
Murphy	in 	153	0.710476389976
narration	for 	153	0.710476389976
nationalism	was 	153	0.710476389976
nectar	and 	153	0.710476389976
negating	the 	153	0.710476389976
noticing	that 	153	0.710476389976
Novgorod	and 	153	0.710476389976
odor	of 	153	0.710476389976
offended	the 	153	0.710476389976
Oort	cloud 	153	0.710476389976
opposing	sides 	153	0.710476389976
organizer	for 	153	0.710476389976
outflank	the 	153	0.710476389976
overtake	the 	153	0.710476389976
packet	switching 	153	0.710476389976
papal	authority 	153	0.710476389976
Pearson	International 	153	0.710476389976
personally	by 	153	0.710476389976
personally	to 	153	0.710476389976
Piedmont	region 	153	0.710476389976
placebo	effect 	153	0.710476389976
plenary	session 	153	0.710476389976
plundered	by 	153	0.710476389976
pointing	at 	153	0.710476389976
Pokémon	Red 	153	0.710476389976
portfolios	of 	153	0.710476389976
Portugal	with 	153	0.710476389976
POWs	were 	153	0.710476389976
practiced	the 	153	0.710476389976
preacher	in 	153	0.710476389976
preseason	game 	153	0.710476389976
prophets	of 	153	0.710476389976
prospects	in 	153	0.710476389976
Qaeda	in 	153	0.710476389976
rallies	in 	153	0.710476389976
recruit	the 	153	0.710476389976
repeatedly	and 	153	0.710476389976
Requiem	Mass 	153	0.710476389976
Rico	was 	153	0.710476389976
rider	in 	153	0.710476389976
ridiculed	the 	153	0.710476389976
Rolling	Stone's 	153	0.710476389976
sandy	soils 	153	0.710476389976
Sarah	McLachlan 	153	0.710476389976
screenplay	of 	153	0.710476389976
Sega	Master 	153	0.710476389976
sick	leave 	153	0.710476389976
silicon	is 	153	0.710476389976
sixty	percent 	153	0.710476389976
sized	and 	153	0.710476389976
slaughter	and 	153	0.710476389976
slipped	away 	153	0.710476389976
Smothers	Brothers 	153	0.710476389976
Southeast	Alaska 	153	0.710476389976
spawned	three 	153	0.710476389976
specifications	are 	153	0.710476389976
speeches	to 	153	0.710476389976
Speedway	and 	153	0.710476389976
stamp	duty 	153	0.710476389976
State's	Attorney 	153	0.710476389976
Steelers	in 	153	0.710476389976
Strange	Tales 	153	0.710476389976
String	Band 	153	0.710476389976
striped	bass 	153	0.710476389976
summarize	the 	153	0.710476389976
Superman	Returns 	153	0.710476389976
syllables	of 	153	0.710476389976
Thai	government 	153	0.710476389976
theorize	that 	153	0.710476389976
thoroughfare	in 	153	0.710476389976
treason	against 	153	0.710476389976
tricks	in 	153	0.710476389976
trophies	in 	153	0.710476389976
ubiquity	of 	153	0.710476389976
underworld	and 	153	0.710476389976
unfair	advantage 	153	0.710476389976
Utrecht	and 	153	0.710476389976
Vatican	and 	153	0.710476389976
vegetarian	and 	153	0.710476389976
warrant	of 	153	0.710476389976
washing	the 	153	0.710476389976
watching	television 	153	0.710476389976
weak	interaction 	153	0.710476389976
worse	when 	153	0.710476389976
Zappa	and 	153	0.710476389976
Aberdeen	in 	152	0.705832753440
acquitted	by 	152	0.705832753440
activation	energy 	152	0.705832753440
adjusts	the 	152	0.705832753440
adultery	with 	152	0.705832753440
Algeria	in 	152	0.705832753440
alignment	is 	152	0.705832753440
ambush	and 	152	0.705832753440
Amendments	of 	152	0.705832753440
anabolic	steroids 	152	0.705832753440
animosity	towards 	152	0.705832753440
Area	Rapid 	152	0.705832753440
Argentina	was 	152	0.705832753440
ash	is 	152	0.705832753440
Azores	and 	152	0.705832753440
balloons	and 	152	0.705832753440
Beatles	song 	152	0.705832753440
Beer	Festival 	152	0.705832753440
beloved	by 	152	0.705832753440
bending	the 	152	0.705832753440
boxing	in 	152	0.705832753440
brilliance	of 	152	0.705832753440
Brisbane	on 	152	0.705832753440
Byzantium	and 	152	0.705832753440
Camp	Fire 	152	0.705832753440
cartridge	and 	152	0.705832753440
CDP	is 	152	0.705832753440
certificates	in 	152	0.705832753440
Certified	Public 	152	0.705832753440
Chinook	salmon 	152	0.705832753440
Christopher	Tolkien 	152	0.705832753440
cigarette	smoking 	152	0.705832753440
circuits	to 	152	0.705832753440
Clair	County 	152	0.705832753440
commemorate	this 	152	0.705832753440
Commercial	Street 	152	0.705832753440
commutative	algebra 	152	0.705832753440
complements	the 	152	0.705832753440
configured	with 	152	0.705832753440
conjugate	of 	152	0.705832753440
Conservatory	and 	152	0.705832753440
conspicuous	gallantry 	152	0.705832753440
controller	is 	152	0.705832753440
corn	mill 	152	0.705832753440
CPU	to 	152	0.705832753440
cry	from 	152	0.705832753440
custody	by 	152	0.705832753440
Dam	project 	152	0.705832753440
definitely	a 	152	0.705832753440
delineation	of 	152	0.705832753440
detection	is 	152	0.705832753440
deter	the 	152	0.705832753440
Deutsche	Telekom 	152	0.705832753440
diameter	at 	152	0.705832753440
dignitaries	and 	152	0.705832753440
Discrimination	Act 	152	0.705832753440
dot	matrix 	152	0.705832753440
Dravidian	languages 	152	0.705832753440
drying	and 	152	0.705832753440
Dubai	and 	152	0.705832753440
earth	metals 	152	0.705832753440
echo	the 	152	0.705832753440
Emily	Dickinson 	152	0.705832753440
enhanced	version 	152	0.705832753440
Euclid	Avenue 	152	0.705832753440
examine	and 	152	0.705832753440
exhaustive	list 	152	0.705832753440
exploring	and 	152	0.705832753440
fibers	in 	152	0.705832753440
fireworks	show 	152	0.705832753440
flux	is 	152	0.705832753440
footage	in 	152	0.705832753440
Fountains	of 	152	0.705832753440
frontier	between 	152	0.705832753440
furious	with 	152	0.705832753440
furnished	by 	152	0.705832753440
furniture	in 	152	0.705832753440
furniture	store 	152	0.705832753440
fuselage	of 	152	0.705832753440
gated	communities 	152	0.705832753440
generous	and 	152	0.705832753440
Gestalt	therapy 	152	0.705832753440
ginger	ale 	152	0.705832753440
girlfriend	in 	152	0.705832753440
goddess	who 	152	0.705832753440
Gross	and 	152	0.705832753440
halfway	up 	152	0.705832753440
hang	in 	152	0.705832753440
hearted	and 	152	0.705832753440
highways	to 	152	0.705832753440
hint	that 	152	0.705832753440
hollowed	out 	152	0.705832753440
homosexual	men 	152	0.705832753440
humpback	whales 	152	0.705832753440
Huntington's	disease 	152	0.705832753440
Hyderabad	and 	152	0.705832753440
Iberia	and 	152	0.705832753440
illnesses	and 	152	0.705832753440
imbalance	of 	152	0.705832753440
inaugural	year 	152	0.705832753440
Indonesian	National 	152	0.705832753440
induction	motor 	152	0.705832753440
initiatives	that 	152	0.705832753440
inserted	a 	152	0.705832753440
instigator	of 	152	0.705832753440
invariant	mass 	152	0.705832753440
Joan	Collins 	152	0.705832753440
Johannesburg	and 	152	0.705832753440
Khalid	Sheikh 	152	0.705832753440
Kitchen	Sink 	152	0.705832753440
knight	to 	152	0.705832753440
lit	the 	152	0.705832753440
litigation	in 	152	0.705832753440
lobbying	the 	152	0.705832753440
lodged	a 	152	0.705832753440
loosely	translated 	152	0.705832753440
Luke	is 	152	0.705832753440
Lyons	and 	152	0.705832753440
Mandelbrot	set 	152	0.705832753440
Manson	and 	152	0.705832753440
maritime	history 	152	0.705832753440
maroon	and 	152	0.705832753440
mast	was 	152	0.705832753440
Mauritius	and 	152	0.705832753440
memorable	moments 	152	0.705832753440
methylene	blue 	152	0.705832753440
Milton	Berle 	152	0.705832753440
modeled	in 	152	0.705832753440
monster	of 	152	0.705832753440
Montessori	School 	152	0.705832753440
Motorcycle	Club 	152	0.705832753440
nave	was 	152	0.705832753440
navigable	for 	152	0.705832753440
neighbors	of 	152	0.705832753440
niche	market 	152	0.705832753440
node	to 	152	0.705832753440
northeastern	portion 	152	0.705832753440
oath	and 	152	0.705832753440
ongoing	war 	152	0.705832753440
openly	and 	152	0.705832753440
organism	in 	152	0.705832753440
Otto	Hahn 	152	0.705832753440
outdoor	swimming 	152	0.705832753440
overtures	to 	152	0.705832753440
PA	and 	152	0.705832753440
Pauli	exclusion 	152	0.705832753440
peaceful	resolution 	152	0.705832753440
pelvic	floor 	152	0.705832753440
Perhaps	this 	152	0.705832753440
photographers	and 	152	0.705832753440
Physical	Review 	152	0.705832753440
Pilgrimage	of 	152	0.705832753440
pines	and 	152	0.705832753440
plc	in 	152	0.705832753440
pneumonia	at 	152	0.705832753440
Portage	la 	152	0.705832753440
portrayal	in 	152	0.705832753440
privy	to 	152	0.705832753440
professed	to 	152	0.705832753440
pub	on 	152	0.705832753440
Ralph	and 	152	0.705832753440
ramps	and 	152	0.705832753440
rebuilding	and 	152	0.705832753440
receptions	and 	152	0.705832753440
reclaiming	the 	152	0.705832753440
recognizable	as 	152	0.705832753440
redistributed	between 	152	0.705832753440
rejoined	his 	152	0.705832753440
Reynolds	in 	152	0.705832753440
Rockefeller	University 	152	0.705832753440
Romantic	period 	152	0.705832753440
Ronnie	James 	152	0.705832753440
sacks	in 	152	0.705832753440
Sandy	River 	152	0.705832753440
scenario	in 	152	0.705832753440
Scholars	Program 	152	0.705832753440
scrap	on 	152	0.705832753440
scripts	to 	152	0.705832753440
Semitism	and 	152	0.705832753440
sensing	the 	152	0.705832753440
shade	and 	152	0.705832753440
sheer	number 	152	0.705832753440
signified	by 	152	0.705832753440
skirmishes	with 	152	0.705832753440
slums	of 	152	0.705832753440
Smith's	death 	152	0.705832753440
snails	and 	152	0.705832753440
Solid	Snake 	152	0.705832753440
solos	and 	152	0.705832753440
Sound	Blaster 	152	0.705832753440
spectators	to 	152	0.705832753440
spinoff	of 	152	0.705832753440
spiritual	practice 	152	0.705832753440
stamped	on 	152	0.705832753440
standardized	test 	152	0.705832753440
Stephens	and 	152	0.705832753440
Stewart	had 	152	0.705832753440
straddled	the 	152	0.705832753440
streak	and 	152	0.705832753440
struggling	in 	152	0.705832753440
suggesting	he 	152	0.705832753440
superiority	and 	152	0.705832753440
swallowed	by 	152	0.705832753440
synthetic	materials 	152	0.705832753440
terminated	on 	152	0.705832753440
Thai	Air 	152	0.705832753440
Theta	Pi 	152	0.705832753440
thrill	of 	152	0.705832753440
throwing	for 	152	0.705832753440
tore	down 	152	0.705832753440
tough	to 	152	0.705832753440
Toyota	and 	152	0.705832753440
trusted	by 	152	0.705832753440
trustees	to 	152	0.705832753440
Turkic	language 	152	0.705832753440
twist	and 	152	0.705832753440
Ultimate	Spider 	152	0.705832753440
underlie	the 	152	0.705832753440
unimpressed	with 	152	0.705832753440
usages	of 	152	0.705832753440
Usually	it 	152	0.705832753440
Vedic	period 	152	0.705832753440
vegetables	such 	152	0.705832753440
violations	and 	152	0.705832753440
Walker	is 	152	0.705832753440
Wankel	engine 	152	0.705832753440
Wednesdays	and 	152	0.705832753440
We're	in 	152	0.705832753440
Wessex	and 	152	0.705832753440
westerly	direction 	152	0.705832753440
Women's	Open 	152	0.705832753440
accompany	them 	151	0.701189116904
Accord	and 	151	0.701189116904
Admiralty	in 	151	0.701189116904
advertised	for 	151	0.701189116904
alerting	the 	151	0.701189116904
alternatives	are 	151	0.701189116904
amphibious	warfare 	151	0.701189116904
arachidonic	acid 	151	0.701189116904
archaic	and 	151	0.701189116904
artistic	freedom 	151	0.701189116904
attested	as 	151	0.701189116904
bananas	and 	151	0.701189116904
Baptists	in 	151	0.701189116904
Basque	language 	151	0.701189116904
Bath	is 	151	0.701189116904
battleship	was 	151	0.701189116904
bays	of 	151	0.701189116904
blow	in 	151	0.701189116904
borrowed	heavily 	151	0.701189116904
bounced	off 	151	0.701189116904
boyfriend	and 	151	0.701189116904
breath	and 	151	0.701189116904
candidacy	was 	151	0.701189116904
cannon	were 	151	0.701189116904
canonized	by 	151	0.701189116904
canton's	primary 	151	0.701189116904
caps	are 	151	0.701189116904
cardinal	numbers 	151	0.701189116904
ceiling	is 	151	0.701189116904
cent	piece 	151	0.701189116904
Cherry	Orchard 	151	0.701189116904
cherry	trees 	151	0.701189116904
colonization	in 	151	0.701189116904
combating	the 	151	0.701189116904
comedians	and 	151	0.701189116904
comparative	method 	151	0.701189116904
compare	it 	151	0.701189116904
compiler	of 	151	0.701189116904
completes	a 	151	0.701189116904
compliance	and 	151	0.701189116904
confidential	information 	151	0.701189116904
constraints	are 	151	0.701189116904
contestant	to 	151	0.701189116904
correlation	is 	151	0.701189116904
courtship	of 	151	0.701189116904
crowds	at 	151	0.701189116904
crowds	to 	151	0.701189116904
Dead	Zone 	151	0.701189116904
Deccan	Plateau 	151	0.701189116904
defying	the 	151	0.701189116904
deity	and 	151	0.701189116904
delved	into 	151	0.701189116904
Democracy	Party 	151	0.701189116904
Denver	in 	151	0.701189116904
Deutsche	Mark 	151	0.701189116904
disruption	in 	151	0.701189116904
distinguishing	it 	151	0.701189116904
doctor	for 	151	0.701189116904
eats	the 	151	0.701189116904
egg	whites 	151	0.701189116904
ejection	seat 	151	0.701189116904
eloped	with 	151	0.701189116904
emanated	from 	151	0.701189116904
employee	in 	151	0.701189116904
encountering	a 	151	0.701189116904
Energy	Star 	151	0.701189116904
entailed	the 	151	0.701189116904
everyday	lives 	151	0.701189116904
exemplify	the 	151	0.701189116904
explicitly	states 	151	0.701189116904
extramarital	affairs 	151	0.701189116904
Faulkner	Act 	151	0.701189116904
Fear	River 	151	0.701189116904
feast	was 	151	0.701189116904
flesh	is 	151	0.701189116904
Forces	Base 	151	0.701189116904
formulating	the 	151	0.701189116904
forts	of 	151	0.701189116904
Fritz	Lang 	151	0.701189116904
gases	to 	151	0.701189116904
Georgetown	and 	151	0.701189116904
graphs	of 	151	0.701189116904
grossed	a 	151	0.701189116904
guiding	principle 	151	0.701189116904
hall	where 	151	0.701189116904
handled	with 	151	0.701189116904
harming	the 	151	0.701189116904
Harrow	and 	151	0.701189116904
harvested	for 	151	0.701189116904
headlines	and 	151	0.701189116904
helium	and 	151	0.701189116904
Hey	Jude 	151	0.701189116904
hinges	on 	151	0.701189116904
Hodgkin's	lymphoma 	151	0.701189116904
HQ	in 	151	0.701189116904
Humboldt	Bay 	151	0.701189116904
humid	and 	151	0.701189116904
IFK	Göteborg 	151	0.701189116904
imaging	is 	151	0.701189116904
immersed	himself 	151	0.701189116904
induction	and 	151	0.701189116904
inevitable	that 	151	0.701189116904
inheritance	in 	151	0.701189116904
inning	and 	151	0.701189116904
intimate	and 	151	0.701189116904
invokes	the 	151	0.701189116904
Jolly	Roger 	151	0.701189116904
Key	Largo 	151	0.701189116904
killings	in 	151	0.701189116904
knockout	of 	151	0.701189116904
Kumamoto	Prefecture 	151	0.701189116904
landslide	in 	151	0.701189116904
liberties	with 	151	0.701189116904
localized	in 	151	0.701189116904
maneuvers	and 	151	0.701189116904
margins	in 	151	0.701189116904
Marseille	and 	151	0.701189116904
marshes	of 	151	0.701189116904
Measures	Act 	151	0.701189116904
Megatron	and 	151	0.701189116904
memorialized	in 	151	0.701189116904
methodology	is 	151	0.701189116904
MLS	season 	151	0.701189116904
mock	the 	151	0.701189116904
moderate	Republican 	151	0.701189116904
modernism	and 	151	0.701189116904
monophyletic	group 	151	0.701189116904
monthly	temperatures 	151	0.701189116904
mood	disorders 	151	0.701189116904
myth	in 	151	0.701189116904
nationality	of 	151	0.701189116904
Needless	to 	151	0.701189116904
Nevada	mountains 	151	0.701189116904
Nick	Jr. 	151	0.701189116904
northward	and 	151	0.701189116904
nuclei	and 	151	0.701189116904
occupational	health 	151	0.701189116904
offense	was 	151	0.701189116904
Oman	and 	151	0.701189116904
oneness	of 	151	0.701189116904
optional	in 	151	0.701189116904
outdoor	sports 	151	0.701189116904
Overland	Campaign 	151	0.701189116904
owns	an 	151	0.701189116904
papacy	and 	151	0.701189116904
Parkway	is 	151	0.701189116904
participle	of 	151	0.701189116904
Patton	was 	151	0.701189116904
percussion	instrument 	151	0.701189116904
petals	and 	151	0.701189116904
Peters	was 	151	0.701189116904
Pied	Piper 	151	0.701189116904
piloted	the 	151	0.701189116904
pipeline	to 	151	0.701189116904
pointing	in 	151	0.701189116904
posthumous	name 	151	0.701189116904
Powered	Ship 	151	0.701189116904
precinct	of 	151	0.701189116904
prediction	is 	151	0.701189116904
Presidio	of 	151	0.701189116904
priesthood	in 	151	0.701189116904
Primary	Chronicle 	151	0.701189116904
probation	for 	151	0.701189116904
processor	is 	151	0.701189116904
progression	in 	151	0.701189116904
promotions	for 	151	0.701189116904
promulgated	a 	151	0.701189116904
prose	style 	151	0.701189116904
Prosecution	Service 	151	0.701189116904
prostitution	in 	151	0.701189116904
provoking	a 	151	0.701189116904
Prussia	to 	151	0.701189116904
pseudonym	for 	151	0.701189116904
Psi	fraternity 	151	0.701189116904
punches	and 	151	0.701189116904
Raceway	in 	151	0.701189116904
ranch	near 	151	0.701189116904
rash	of 	151	0.701189116904
Reading	Railroad 	151	0.701189116904
refit	and 	151	0.701189116904
remixes	and 	151	0.701189116904
rented	by 	151	0.701189116904
reruns	on 	151	0.701189116904
Rico	is 	151	0.701189116904
Riemann	sphere 	151	0.701189116904
rigidity	of 	151	0.701189116904
rockets	are 	151	0.701189116904
roster	and 	151	0.701189116904
Saddle	River 	151	0.701189116904
saint	is 	151	0.701189116904
Sam's	Club 	151	0.701189116904
Saskatchewan	in 	151	0.701189116904
Schindler's	List 	151	0.701189116904
secession	and 	151	0.701189116904
sentiment	of 	151	0.701189116904
shaft	to 	151	0.701189116904
Shaker	Heights 	151	0.701189116904
shuts	down 	151	0.701189116904
Sigismund	of 	151	0.701189116904
simulating	the 	151	0.701189116904
skirmish	with 	151	0.701189116904
smoking	is 	151	0.701189116904
spectrum	disorders 	151	0.701189116904
stabbed	in 	151	0.701189116904
Standards	Institute 	151	0.701189116904
Stood	Still 	151	0.701189116904
strain	in 	151	0.701189116904
Stuttgart	and 	151	0.701189116904
subscribes	to 	151	0.701189116904
sums	to 	151	0.701189116904
supermarkets	in 	151	0.701189116904
Swift	Current 	151	0.701189116904
Synagogue	of 	151	0.701189116904
tale	that 	151	0.701189116904
tales	about 	151	0.701189116904
tales	are 	151	0.701189116904
tapes	to 	151	0.701189116904
tattoo	of 	151	0.701189116904
taxed	at 	151	0.701189116904
teenagers	in 	151	0.701189116904
Thebes	and 	151	0.701189116904
thirds	vote 	151	0.701189116904
throwing	his 	151	0.701189116904
throwing	it 	151	0.701189116904
tightly	packed 	151	0.701189116904
timber	for 	151	0.701189116904
Trains	Wales 	151	0.701189116904
transcribed	by 	151	0.701189116904
travellers	to 	151	0.701189116904
tremendous	growth 	151	0.701189116904
trouble	to 	151	0.701189116904
uncertain	of 	151	0.701189116904
unexpected	and 	151	0.701189116904
usurp	the 	151	0.701189116904
vandalism	and 	151	0.701189116904
vegetarian	diet 	151	0.701189116904
venereal	disease 	151	0.701189116904
viable	and 	151	0.701189116904
victorious	and 	151	0.701189116904
warmly	received 	151	0.701189116904
watching	his 	151	0.701189116904
Weston	and 	151	0.701189116904
Woods	was 	151	0.701189116904
Woody	Woodpecker 	151	0.701189116904
acclaimed	film 	150	0.696545480368
accusative	case 	150	0.696545480368
acquire	an 	150	0.696545480368
adequate	rainfall 	150	0.696545480368
admittance	to 	150	0.696545480368
advertised	on 	150	0.696545480368
AFC	Champions 	150	0.696545480368
aggregate	to 	150	0.696545480368
amyotrophic	lateral 	150	0.696545480368
applying	this 	150	0.696545480368
apprenticeship	with 	150	0.696545480368
argues	the 	150	0.696545480368
armored	cruisers 	150	0.696545480368
asleep	and 	150	0.696545480368
Augsburg	Confession 	150	0.696545480368
badminton	at 	150	0.696545480368
Bailiwick	of 	150	0.696545480368
banquet	in 	150	0.696545480368
battlefield	of 	150	0.696545480368
Belmont	Park 	150	0.696545480368
Bless	America 	150	0.696545480368
blog	on 	150	0.696545480368
bombarded	by 	150	0.696545480368
booked	for 	150	0.696545480368
Broad	River 	150	0.696545480368
Bryan	and 	150	0.696545480368
bypass	to 	150	0.696545480368
cake	is 	150	0.696545480368
capped	player 	150	0.696545480368
cats	have 	150	0.696545480368
CDs	of 	150	0.696545480368
chemist	who 	150	0.696545480368
chest	with 	150	0.696545480368
choirs	and 	150	0.696545480368
chords	in 	150	0.696545480368
chorus	is 	150	0.696545480368
clay	to 	150	0.696545480368
clinically	significant 	150	0.696545480368
combine	their 	150	0.696545480368
compile	the 	150	0.696545480368
computes	the 	150	0.696545480368
conflation	of 	150	0.696545480368
Congo	War 	150	0.696545480368
Congressional	hearings 	150	0.696545480368
consisting	only 	150	0.696545480368
constructs	a 	150	0.696545480368
consultation	and 	150	0.696545480368
consulting	and 	150	0.696545480368
controller	to 	150	0.696545480368
conversing	with 	150	0.696545480368
corrected	in 	150	0.696545480368
countryside	in 	150	0.696545480368
Cove	is 	150	0.696545480368
creativity	in 	150	0.696545480368
cuisine	in 	150	0.696545480368
curiosity	and 	150	0.696545480368
CW	affiliate 	150	0.696545480368
deacon	and 	150	0.696545480368
deacon	of 	150	0.696545480368
deciduous	forest 	150	0.696545480368
decreed	the 	150	0.696545480368
delegations	from 	150	0.696545480368
detrimental	effects 	150	0.696545480368
devolution	of 	150	0.696545480368
differentiate	into 	150	0.696545480368
diocese	and 	150	0.696545480368
dirt	roads 	150	0.696545480368
disappear	in 	150	0.696545480368
discourse	in 	150	0.696545480368
dispersed	throughout 	150	0.696545480368
distinctions	of 	150	0.696545480368
divorce	proceedings 	150	0.696545480368
dolls	and 	150	0.696545480368
drafting	a 	150	0.696545480368
eighteenth	centuries 	150	0.696545480368
elaborate	on 	150	0.696545480368
Elton	John's 	150	0.696545480368
enlists	the 	150	0.696545480368
ensued	in 	150	0.696545480368
escorted	a 	150	0.696545480368
EVA	Air 	150	0.696545480368
Exchange	Server 	150	0.696545480368
excitation	of 	150	0.696545480368
exercises	to 	150	0.696545480368
exhaust	velocity 	150	0.696545480368
explosives	to 	150	0.696545480368
ferns	and 	150	0.696545480368
fiber	optics 	150	0.696545480368
Fistful	of 	150	0.696545480368
Forbidden	Planet 	150	0.696545480368
fumble	recoveries 	150	0.696545480368
fundraising	for 	150	0.696545480368
gem	of 	150	0.696545480368
grass	or 	150	0.696545480368
gray	or 	150	0.696545480368
Greeks	of 	150	0.696545480368
harsh	winter 	150	0.696545480368
hatch	after 	150	0.696545480368
Hittite	Empire 	150	0.696545480368
hood	is 	150	0.696545480368
horns	are 	150	0.696545480368
Hull	House 	150	0.696545480368
Hunt	of 	150	0.696545480368
hurried	to 	150	0.696545480368
hyperbolic	geometry 	150	0.696545480368
hypertension	and 	150	0.696545480368
imaging	techniques 	150	0.696545480368
Immaculate	Heart 	150	0.696545480368
impair	the 	150	0.696545480368
incendiary	bombs 	150	0.696545480368
infancy	and 	150	0.696545480368
iTunes	on 	150	0.696545480368
Jesse	and 	150	0.696545480368
king's	daughter 	150	0.696545480368
labelled	a 	150	0.696545480368
Land's	End 	150	0.696545480368
lapsed	into 	150	0.696545480368
likeness	to 	150	0.696545480368
listening	and 	150	0.696545480368
literacy	was 	150	0.696545480368
loves	the 	150	0.696545480368
lowland	areas 	150	0.696545480368
Loyalists	in 	150	0.696545480368
Mad	Hatter 	150	0.696545480368
Male	Vocalist 	150	0.696545480368
mall	on 	150	0.696545480368
Marble	Hill 	150	0.696545480368
margin	and 	150	0.696545480368
marginal	seat 	150	0.696545480368
marrying	his 	150	0.696545480368
melodies	of 	150	0.696545480368
Metal	Hammer 	150	0.696545480368
mined	from 	150	0.696545480368
modernizing	the 	150	0.696545480368
Mondays	to 	150	0.696545480368
morals	of 	150	0.696545480368
mornings	from 	150	0.696545480368
mounting	of 	150	0.696545480368
musically	and 	150	0.696545480368
mutants	and 	150	0.696545480368
Nara	Prefecture 	150	0.696545480368
noun	in 	150	0.696545480368
orbital	plane 	150	0.696545480368
Osborne	and 	150	0.696545480368
outreach	program 	150	0.696545480368
overlord	of 	150	0.696545480368
overweight	and 	150	0.696545480368
packages	to 	150	0.696545480368
Palestinians	in 	150	0.696545480368
Parks	was 	150	0.696545480368
parole	board 	150	0.696545480368
parting	of 	150	0.696545480368
Payne	and 	150	0.696545480368
peninsula	with 	150	0.696545480368
pH	and 	150	0.696545480368
photography	for 	150	0.696545480368
pilgrims	from 	150	0.696545480368
pin	bowling 	150	0.696545480368
pioneers	and 	150	0.696545480368
polycyclic	aromatic 	150	0.696545480368
prairie	dog 	150	0.696545480368
preached	at 	150	0.696545480368
predilection	for 	150	0.696545480368
